CUSTOMER_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,SCR,HOLDING PERIOD,ACCOUNT TYPE,LENGTH OF RELATIONSHIP IN MONTHS,Number of Credit Transactions,Number of debit transactions,Total No. of Transaction,No. of Branch Cash Withdrawal Transactions,No. of ATM Debit Transactions,No. of Net Debit Transactions,No. of Mobile Banking Debit Transactions,No. of Cheque Debit Transactions,"Has Credit Card - 1: Yes, 0: No",Amount Withdrawn from ATM,Amount cash withdrawn from Branch ,Amount debited by Cheque Transactions,Amount debited by Net Transactions,Amount debited by Mobile Banking Transactions,Total Amount Debited,Has any banking charges,Amount charged by way of the Other Bank ATM usage,Amount charged by way Minimum Balance not maintained,Amount charged by way Inward Cheque Bounce,Amount charged by way Outward Cheque Bounce,Avg. Amt withdrawn per ATM Transaction,Avg. Amt withdrawn per Cash Withdrawal Transaction,Avg. Amt debited per Cheque Transaction,Avg. Amt debited per Net Transaction,Avg. Amt debited per Mobile Banking Transaction,"Has Nominee - 1: Yes, 0: No","Has any earlier loan - 1: Yes, 0: No"
504,1,42,MALE,10048.83,SELF EMPLOYEE,279,22,SA,187,12,2,14,1,1,0,0,0,1,14200,717790,0,0,0,735090,0,0,0,0,0,17300,717790,0,0,0,1,0
9030,1,27,FEMALE,262302.98,DEPENDANTS,130,10,SA,142,2,5,7,1,1,1,0,2,1,0,529690,51780,132346,0,720816,0,0,0,0,0,7000,529690,25890,132346,0,1,0
12950,1,37,MALE,252507.8,DEPENDANTS,641,3,SA,32,11,6,17,2,1,1,0,2,0,11200,511810,93490,105820,0,721720,0,0,0,0,0,10600,255905,46745,105820,0,1,0
15700,1,26,FEMALE,92362.16,SELF EMPLOYEE,437,2,SA,103,4,5,9,1,1,1,0,2,1,31900,109680,53100,111802,0,276082,0,0,0,0,0,1500,109680,26550,111802,0,1,0
15656,1,38,MALE,247209.12,SALARIED EMPLOYEE,926,12,SA,189,10,2,12,1,0,0,0,1,0,8300,587150,0,0,0,587150,1,0,0,0,1,0,587150,0,0,0,1,0
3029,1,50,MALE,95440.29,SALARIED EMPLOYEE,321,15,SA,183,16,14,30,3,2,4,1,4,1,0,915380,572170,982149,165010,2672709,0,0,0,0,0,19000,305126.67,143042.5,245537.25,165010,1,0
14354,1,43,MALE,81840.61,PROFESSOR,722,1,SA,150,8,6,14,0,1,1,0,4,0,12200,0,60050,825969,0,894619,0,0,0,0,0,8600,0,15012.5,825969,0,1,1
10441,1,44,MALE,39277.56,SELF EMPLOYEE,558,11,CA,117,30,28,58,5,3,8,2,10,1,4500,884750,3170900,665205,66416,4848271,0,0,0,0,0,20333.33,176950,317090,83150.62,33208,1,1
16946,1,35,FEMALE,1464278.95,PROFESSOR,425,5,SA,115,2,2,4,0,0,0,0,2,0,13500,0,36010,0,0,36010,0,0,0,0,0,0,0,18005,0,0,1,1
17618,1,21,FEMALE,105749.76,DEPENDANTS,356,31,SA,189,9,3,12,1,0,1,0,1,1,0,46150,48060,52624,0,146834,0,0,0,1,0,0,46150,48060,52624,0,1,0
4387,1,21,MALE,30664.24,PROFESSOR,758,13,CA,165,55,22,77,9,2,6,1,4,0,17200,304110,51810,507458,104727,1000505,1,0,0,0,1,16200,33790,12952.5,84576.33,104727,1,1
18829,1,51,FEMALE,13504.96,SELF EMPLOYEE,915,9,SA,218,13,7,20,2,1,0,0,4,1,7200,175470,95220,0,0,275890,1,0,0,1,0,5200,87735,23805,0,0,1,0
145,1,39,MALE,325128.38,PROFESSOR,788,21,SA,111,11,4,15,3,0,0,1,0,1,0,428580,0,0,65080,493660,0,0,0,0,0,0,142860,0,0,65080,0,1
16084,1,44,MALE,11186.4,SELF EMPLOYEE,764,3,SA,51,14,7,21,4,1,1,0,1,0,32400,125760,0,319715,0,459275,0,0,0,0,0,13800,31440,0,319715,0,1,0
1272,1,39,MALE,14205.61,SELF EMPLOYEE,731,9,SA,50,11,6,17,2,1,1,0,2,1,8500,945890,14520,421756,0,1394466,0,0,0,0,0,12300,472945,7260,421756,0,1,0
11351,1,49,MALE,389625.31,SALARIED EMPLOYEE,315,30,CA,87,21,2,23,1,0,1,0,0,0,17400,852900,0,127610,0,980510,0,0,0,0,0,0,852900,0,127610,0,1,0
17081,1,55,MALE,692670.86,PROFESSOR,413,21,SA,35,14,4,17,3,1,0,0,0,1,0,971340,0,0,0,971340,0,0,0,0,0,0,323780,0,0,0,1,0
6215,1,30,MALE,440072.66,SALARIED EMPLOYEE,850,18,SA,42,14,7,21,2,1,0,0,4,1,0,909570,61200,0,0,980070,0,0,0,0,0,9300,454785,15300,0,0,1,1
2748,1,41,MALE,935017.1,SELF EMPLOYEE,652,24,SA,162,11,1,12,0,1,0,0,0,1,16500,0,0,0,0,18300,0,0,0,0,0,18300,0,0,0,0,1,1
14146,1,32,MALE,413528.66,SELF EMPLOYEE,656,6,SA,46,7,5,12,0,1,0,0,4,0,29400,0,43760,0,0,52960,0,0,0,0,0,9200,0,10940,0,0,1,1
11766,1,29,MALE,507474.31,SELF EMPLOYEE,452,20,SA,176,11,7,18,3,1,1,0,2,1,16300,28110,61270,936315,0,1026995,0,0,0,0,0,1300,9370,30635,936315,0,1,1
17959,1,25,FEMALE,893523.05,SELF EMPLOYEE,325,1,SA,131,6,5,11,1,1,1,0,2,0,13800,620560,25380,832211,0,1479851,0,0,0,0,0,1700,620560,12690,832211,0,1,0
7455,1,44,MALE,8881.96,PROFESSOR,178,21,CA,67,17,3,20,0,2,1,0,0,0,0,0,0,246545,0,267045,1,0,0,0,0,10250,0,0,246545,0,0,0
4246,1,35,MALE,191427.83,SELF EMPLOYEE,308,8,SA,86,10,5,15,0,1,0,0,4,1,130100,0,95200,0,0,97400,0,0,0,0,0,2200,0,23800,0,0,0,1
9186,1,44,MALE,235352.72,PROFESSOR,358,1,SA,166,11,7,18,2,1,0,0,4,1,42800,47580,71110,0,0,131090,0,0,0,0,0,12400,23790,17777.5,0,0,1,1
13948,1,33,MALE,99255.53,SELF EMPLOYEE,614,23,SA,96,11,3,14,2,1,0,0,0,1,0,354470,0,0,0,356070,1,0,0,0,0,1600,177235,0,0,0,1,0
15765,1,23,MALE,32034.38,SALARIED EMPLOYEE,821,20,SA,82,16,14,30,0,2,4,1,7,1,18700,0,979080,268616,184397,1468593,1,0,0,0,0,18250,0,139868.57,67154,184397,1,0
18098,1,29,FEMALE,402976.66,PROFESSOR,706,9,SA,60,11,7,18,4,1,1,0,1,1,0,436700,0,316607,0,768707,0,0,0,0,0,15400,109175,0,316607,0,1,0
3990,1,35,MALE,34700.6,DEPENDANTS,157,26,SA,153,7,4,9,0,2,2,0,0,1,4200,0,0,553613,0,553613,0,0,0,0,0,0,0,0,276806.5,0,1,0
4165,1,55,FEMALE,41992.7,SELF EMPLOYEE,119,19,SA,82,10,6,16,1,1,0,0,4,0,0,548520,68970,0,0,625490,0,0,0,1,0,8000,548520,17242.5,0,0,1,0
5572,1,36,FEMALE,155483.89,DEPENDANTS,203,1,SA,78,15,8,23,1,1,1,0,5,1,41700,682060,295750,630252,0,1618562,0,0,0,0,0,10500,682060,59150,630252,0,1,0
1816,1,35,MALE,712086.58,SELF EMPLOYEE,546,1,SA,30,14,7,21,3,1,1,0,2,1,16600,873930,32610,825865,0,1739405,0,0,0,0,0,7000,291310,16305,825865,0,0,0
10555,1,32,MALE,1532937.21,PROFESSOR,338,2,SA,60,14,7,21,3,1,1,0,2,0,17800,664760,45050,911898.8,0,1638708.8,0,0,0,0,0,17000,221586.67,22525,911898.8,0,1,0
8579,1,44,MALE,81953.65,DEPENDANTS,334,28,CA,181,30,3,33,2,0,0,1,0,1,0,361900,0,0,104170,466070,1,0,0,0,0,0,180950,0,0,104170,1,0
3404,1,39,MALE,28237.55,SELF EMPLOYEE,475,1,SA,76,9,5,14,0,1,0,0,4,1,7000,0,83020,0,0,93820,0,0,0,0,0,10800,0,20755,0,0,1,0
11957,1,51,MALE,33036.95,PROFESSOR,198,2,SA,79,20,17,37,9,2,0,1,5,1,13000,461540,91080,0,155029,742149,0,0,0,0,0,17250,51282.22,18216,0,155029,1,1
3417,1,43,FEMALE,61647.56,PROFESSOR,661,9,SA,131,12,6,18,2,1,1,0,2,1,19100,694590,40890,312238,0,1065318,0,0,0,0,0,17600,347295,20445,312238,0,1,0
13067,1,55,MALE,12688.77,SELF EMPLOYEE,354,13,CA,178,1,1,2,0,0,0,0,1,0,0,0,84737,0,0,84737,1,0,0,0,1,0,0,84737,0,0,1,0
9194,1,37,MALE,107943.11,SELF EMPLOYEE,929,1,SA,53,11,7,18,0,1,1,0,5,0,1000,0,567980,496502,0,1078582,0,0,0,0,0,14100,0,113596,496502,0,1,0
8764,1,29,MALE,111845.06,SALARIED EMPLOYEE,126,30,SA,145,18,3,21,1,1,1,0,0,1,11700,817430,0,482217,0,1309047,0,0,0,0,0,9400,817430,0,482217,0,1,1
12085,1,39,MALE,78026.02,PROFESSOR,879,12,SA,53,16,14,30,2,2,4,1,5,0,14300,814800,477240,560020,166943,2066403,0,0,0,0,0,23700,407400,95448,140005,166943,0,1
4828,1,51,MALE,104292.68,PROFESSOR,382,8,SA,121,7,6,13,3,1,1,0,1,1,0,112460,0,773338,0,895598,0,0,0,0,0,9800,37486.67,0,773338,0,1,0
13767,1,38,FEMALE,983817.46,DEPENDANTS,164,5,SA,200,7,4,11,1,0,0,0,3,0,16000,960550,86440,0,0,1046990,0,0,0,0,0,0,960550,28813.33,0,0,1,0
16585,1,36,MALE,5087.8,DEPENDANTS,348,14,SA,95,4,4,7,2,1,0,0,1,1,8500,187160,0,0,0,187160,0,0,0,1,0,0,93580,0,0,0,1,0
19120,1,35,MALE,1728522.18,SELF EMPLOYEE,181,19,SA,189,6,3,9,1,0,0,0,2,0,5300,295040,81820,0,0,376860,0,0,0,0,0,0,295040,40910,0,0,1,1
8625,1,34,MALE,272163.75,SELF EMPLOYEE,818,6,SA,81,6,5,11,1,1,1,0,2,0,18700,300370,71580,107681,0,487331,0,0,0,0,0,7700,300370,35790,107681,0,1,1
11888,1,33,MALE,295709.23,SALARIED EMPLOYEE,360,7,SA,192,14,6,20,2,1,1,0,2,0,6000,415900,37060,956100,0,1415060,0,0,0,0,0,6000,207950,18530,956100,0,1,0
11552,1,38,MALE,85682.41,DEPENDANTS,539,8,CA,72,46,18,64,12,2,0,1,3,0,0,752220,61070,0,79542,913032,0,0,0,0,0,10100,62685,20356.67,0,79542,1,1
16021,1,46,MALE,820931.13,SALARIED EMPLOYEE,220,14,SA,125,8,5,13,1,1,1,0,2,0,10300,920530,92090,961720,0,1979540,0,0,0,0,0,5200,920530,46045,961720,0,1,1
2440,1,32,MALE,1172895.12,PROFESSOR,595,2,SA,137,10,0,10,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12020,1,31,MALE,283944.02,PROFESSOR,199,14,SA,39,6,6,12,1,1,0,0,4,0,6000,215880,79740,0,0,299520,0,0,0,0,0,3900,215880,19935,0,0,1,1
15329,1,55,MALE,67605.51,SALARIED EMPLOYEE,264,9,SA,85,6,6,12,2,1,1,0,2,1,5200,148720,71320,686740,0,924180,0,0,0,0,0,17400,74360,35660,686740,0,1,1
4493,1,31,FEMALE,77872.66,PROFESSOR,349,17,SA,122,11,5,16,1,1,1,0,2,1,10100,391170,22540,331631,0,763541,0,0,0,0,0,18200,391170,11270,331631,0,1,1
14842,1,37,FEMALE,304658.04,DEPENDANTS,780,8,CA,94,21,27,48,6,3,8,2,8,0,17400,703000,255810,63402,130506,1187018,0,0,0,0,0,11433.33,117166.67,31976.25,7925.25,65253,1,1
9562,1,30,MALE,54058.24,DEPENDANTS,426,25,CA,214,22,1,23,0,0,0,1,0,0,0,0,0,0,169599,169599,0,0,0,0,0,0,0,0,0,169599,1,1
7812,1,38,MALE,4375.5,SELF EMPLOYEE,102,1,CA,144,21,27,48,6,3,8,2,8,0,12200,382110,162880,66979,124672,793541,1,0,0,0,1,18966.67,63685,20360,8372.38,62336,1,0
4067,1,39,MALE,72125.38,SELF EMPLOYEE,392,20,SA,124,5,5,10,1,1,1,0,2,1,0,613160,45380,260200,0,934040,0,0,0,0,0,15300,613160,22690,260200,0,1,1
14535,1,26,MALE,1784017.22,PROFESSOR,615,1,SA,183,20,16,36,6,2,0,1,7,1,0,372350,666450,0,101323,1146023,1,0,0,0,1,2950,62058.33,95207.14,0,101323,1,0
7430,1,32,FEMALE,293405.31,SELF EMPLOYEE,270,12,SA,190,11,7,18,0,1,1,0,5,1,0,0,360790,391050,0,763640,1,0,0,0,1,11800,0,72158,391050,0,1,1
5362,1,30,MALE,164505.55,DEPENDANTS,470,21,SA,184,4,3,7,3,0,0,0,0,0,0,971940,0,0,0,971940,0,0,0,0,0,0,323980,0,0,0,1,1
17439,1,48,MALE,525331.16,DEPENDANTS,801,12,SA,123,2,3,5,1,0,0,0,2,1,10000,844720,29540,0,0,874260,0,0,0,0,0,0,844720,14770,0,0,1,0
755,1,38,MALE,36434.66,SELF EMPLOYEE,371,21,SA,189,0,1,1,0,1,0,0,0,1,4400,0,0,0,0,16600,0,0,0,0,0,16600,0,0,0,0,1,0
19072,1,38,FEMALE,2833463.49,DEPENDANTS,225,29,SA,94,12,3,15,2,1,0,0,0,1,7500,898230,0,0,0,903330,0,0,0,0,0,5100,449115,0,0,0,1,0
10532,1,43,MALE,159461.97,PROFESSOR,225,9,SA,162,14,14,28,3,2,4,1,4,1,0,221300,326940,753400,97045,1424485,0,0,0,0,0,12900,73766.67,81735,188350,97045,0,0
17476,1,38,FEMALE,2833463.49,DEPENDANTS,225,29,SA,94,12,3,15,2,1,0,0,0,1,0,898230,0,0,0,903330,0,0,0,0,0,5100,449115,0,0,0,1,0
6020,1,36,FEMALE,57376.05,SELF EMPLOYEE,712,21,SA,77,11,3,14,2,1,0,0,0,1,19300,187490,0,0,0,196690,1,0,0,0,0,9200,93745,0,0,0,1,0
9654,1,46,MALE,153269.66,SELF EMPLOYEE,373,8,CA,178,42,17,59,7,2,0,1,7,0,8400,558860,531640,0,195127,1294727,0,0,0,0,0,4550,79837.14,75948.57,0,195127,1,0
7696,1,32,MALE,4523432.01,SALARIED EMPLOYEE,477,17,SA,164,3,2,5,1,0,0,0,1,1,2700,545420,0,0,0,545420,0,0,0,0,0,0,545420,0,0,0,1,0
9392,1,45,FEMALE,21220.45,PROFESSOR,729,1,SA,29,14,14,28,6,2,4,1,1,0,16300,313990,83560,413331,106346,955227,0,0,0,0,0,19000,52331.67,83560,103332.75,106346,1,0
3799,1,38,MALE,247209.12,SALARIED EMPLOYEE,926,12,SA,189,10,2,12,1,0,0,0,1,0,2200,587150,0,0,0,587150,1,0,0,0,1,0,587150,0,0,0,1,0
6768,1,28,MALE,39224.59,SELF EMPLOYEE,159,22,SA,148,0,2,2,1,0,1,0,0,0,0,882490,0,626941,0,1509431,0,0,0,0,0,0,882490,0,626941,0,0,0
5877,1,34,FEMALE,27624.98,PROFESSOR,608,26,SA,46,9,2,11,0,1,1,0,0,1,0,0,0,586743,0,594243,0,0,0,0,0,7500,0,0,586743,0,1,1
552,1,45,FEMALE,3103909.88,DEPENDANTS,173,1,CA,146,14,17,31,10,2,0,1,4,0,15200,633550,16150,0,11216,661416,0,0,0,0,0,250,63355,4037.5,0,11216,1,1
8436,1,29,MALE,735053.97,DEPENDANTS,169,15,CA,59,55,22,77,3,2,7,1,9,1,0,583420,1540250,704501,21366,2863937,0,0,0,0,0,7200,194473.33,171138.89,100643,21366,1,0
4791,1,28,MALE,845039.8,DEPENDANTS,280,16,CA,114,31,18,49,11,2,0,1,4,0,0,856340,92450,0,52635,1034625,0,0,0,1,0,16600,77849.09,23112.5,0,52635,1,0
14553,1,50,MALE,59850.02,DEPENDANTS,265,4,SA,41,20,14,34,2,2,4,1,5,0,7800,992520,935070,916355,15219,2883964,0,0,0,0,0,12400,496260,187014,229088.75,15219,1,0
16083,1,23,MALE,5119.85,SALARIED EMPLOYEE,592,8,SA,132,16,15,31,2,2,4,1,6,0,4600,916360,280540,526892,115633,1871525,0,0,0,0,0,16050,458180,46756.67,131723,115633,1,0
19432,1,51,FEMALE,322645.48,PROFESSOR,137,28,SA,120,6,2,8,2,0,0,0,0,1,0,65730,0,0,0,65730,0,0,0,0,0,0,32865,0,0,0,1,1
10758,1,26,MALE,896457.32,DEPENDANTS,338,2,CA,134,38,15,53,6,2,4,1,2,1,10900,163320,66920,482175,71729,808544,0,0,0,0,0,12200,27220,33460,120543.75,71729,1,0
14297,1,30,MALE,27168.18,SALARIED EMPLOYEE,846,13,SA,100,6,6,12,1,1,0,0,4,1,6000,942570,96860,0,0,1054430,0,0,0,0,0,15000,942570,24215,0,0,1,1
17754,1,44,FEMALE,141040.56,DEPENDANTS,328,6,SA,183,14,8,22,2,1,1,0,4,1,33200,281840,31570,742225,0,1069235,0,0,0,0,0,13600,140920,7892.5,742225,0,1,0
13594,1,46,FEMALE,44640.25,PROFESSOR,119,17,CA,123,19,4,23,0,1,1,0,2,0,13600,0,90670,34052,0,127022,0,0,0,0,0,2300,0,45335,34052,0,1,1
724,1,31,MALE,696006.05,SELF EMPLOYEE,205,17,SA,214,8,6,14,0,1,1,0,4,1,49900,0,79690,493445,0,587835,0,0,0,1,0,14700,0,19922.5,493445,0,1,0
8349,1,50,MALE,141124.18,SALARIED EMPLOYEE,345,9,SA,174,6,5,11,1,1,1,0,2,1,14700,69660,41380,971684.66,0,1101224.66,0,0,0,0,0,18500,69660,20690,971684.66,0,1,0
5076,1,28,MALE,592322.27,DEPENDANTS,185,7,SA,173,5,4,9,3,0,0,0,1,0,6000,453860,0,0,0,453860,0,0,0,0,0,0,151286.67,0,0,0,1,1
11550,1,40,MALE,288928.63,PROFESSOR,479,23,SA,103,2,2,4,0,2,0,0,0,1,52100,0,0,0,0,10200,0,0,0,0,0,5100,0,0,0,0,1,0
223,1,39,MALE,7095.59,DEPENDANTS,407,23,CA,189,15,4,19,3,0,1,0,0,0,9600,109590,0,317726,0,427316,0,0,0,0,0,0,36530,0,317726,0,1,0
18476,1,53,MALE,2025440.98,SELF EMPLOYEE,634,22,CA,185,24,1,25,0,0,1,0,0,0,8500,0,0,506984,0,506984,0,0,0,0,0,0,0,0,506984,0,1,0
14903,1,24,FEMALE,26357.37,SELF EMPLOYEE,166,18,SA,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4554,1,48,MALE,438098.68,PROFESSOR,459,24,SA,114,14,4,18,4,0,0,0,0,0,0,902130,0,0,0,902130,1,0,0,0,0,0,225532.5,0,0,0,1,0
19882,1,37,MALE,25570.39,SELF EMPLOYEE,236,18,SA,40,2,2,4,0,0,0,0,2,0,0,0,17500,0,0,17500,0,0,0,0,0,0,0,8750,0,0,1,0
13429,1,29,FEMALE,111448.31,PROFESSOR,850,13,CA,71,52,21,73,8,2,6,1,4,0,0,705780,253190,246060,13092,1237922,0,0,0,0,0,9900,88222.5,63297.5,41010,13092,1,1
14383,1,54,MALE,691911.9,DEPENDANTS,381,15,CA,76,6,6,12,2,1,1,0,2,0,0,84880,15760,601863,0,704303,0,0,0,0,0,1800,42440,7880,601863,0,1,1
17001,1,48,MALE,438098.68,PROFESSOR,459,24,SA,114,14,4,18,4,0,0,0,0,0,0,902130,0,0,0,902130,1,0,0,0,0,0,225532.5,0,0,0,1,0
18985,1,24,MALE,513833.33,SALARIED EMPLOYEE,637,2,SA,92,16,15,31,5,2,3,1,4,1,16300,853510,98800,431615,189047,1602672,0,0,0,0,0,14850,170702,24700,143871.67,189047,1,1
4341,1,43,MALE,679368.94,DEPENDANTS,407,26,CA,159,40,1,41,1,0,0,0,0,0,0,656370,0,0,0,656370,0,0,0,0,0,0,656370,0,0,0,1,1
14028,1,35,MALE,17341.08,DEPENDANTS,726,14,SA,97,14,14,28,5,2,4,1,2,1,5700,848240,82070,898236,6654,1882600,0,0,0,0,0,23700,169648,41035,224559,6654,1,0
5744,1,53,MALE,308091.9,PROFESSOR,472,22,SA,67,8,1,9,0,1,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,16800,0,0,0,0,1,1
13620,1,44,FEMALE,408792.62,DEPENDANTS,610,5,SA,102,4,3,7,1,0,0,0,2,1,0,867200,24010,0,0,891210,0,0,0,0,0,0,867200,12005,0,0,1,0
18505,1,49,MALE,62081.91,PROFESSOR,499,22,CA,41,6,1,7,1,0,0,0,0,0,13000,921260,0,0,0,921260,0,0,0,0,0,0,921260,0,0,0,1,0
1827,1,28,FEMALE,68120.1,PROFESSOR,665,13,SA,107,12,6,18,0,1,1,0,4,0,16900,0,19530,392869,0,428099,0,0,0,0,0,15700,0,4882.5,392869,0,1,1
9002,1,45,MALE,8866.54,SELF EMPLOYEE,646,19,CA,154,57,2,59,2,0,0,0,0,1,16800,392230,0,0,0,392230,0,0,0,0,0,0,196115,0,0,0,1,1
13005,1,39,MALE,41132.13,DEPENDANTS,894,5,CA,47,16,21,37,10,2,6,1,2,0,0,656380,60910,827841.8,154075,1715706.8,0,0,0,0,0,8250,65638,30455,137973.63,154075,1,1
2922,1,48,FEMALE,50535.4,DEPENDANTS,203,22,SA,165,13,4,16,1,1,1,1,0,0,12600,183090,0,394687,145150,722927,0,0,0,0,0,0,183090,0,394687,145150,0,1
16703,1,44,MALE,172752.98,SALARIED EMPLOYEE,182,1,CA,174,11,7,18,1,1,1,0,4,0,47200,110100,91690,531359,0,738349,1,0,0,0,1,5200,110100,22922.5,531359,0,1,0
15504,1,46,MALE,79238.86,DEPENDANTS,901,15,CA,62,14,17,31,9,2,0,1,5,1,34000,424710,14020,0,62789,526019,0,0,0,0,0,12250,47190,2804,0,62789,0,0
14932,1,43,OTHER,2663.38,PROFESSOR,939,10,CA,217,7,4,11,1,0,0,0,3,1,0,410650,89350,0,0,5.00E+05,0,0,0,0,0,0,410650,29783.33,0,0,1,1
5797,1,32,MALE,456227.93,SELF EMPLOYEE,211,3,SA,164,8,6,14,2,1,1,0,2,0,13500,989380,26070,709304,0,1741154,0,0,0,0,0,16400,494690,13035,709304,0,1,0
12978,1,41,MALE,638.21,PROFESSOR,904,1,SA,114,11,6,17,1,1,0,0,4,0,3600,490990,58510,0,0,568300,1,0,170,1,0,18800,490990,14627.5,0,0,1,0
7233,1,34,MALE,235990.04,SALARIED EMPLOYEE,178,12,SA,92,6,5,11,1,1,1,0,2,0,10900,944320,22640,178611,0,1160071,0,0,0,0,0,14500,944320,11320,178611,0,1,1
127,1,46,MALE,144768.17,SALARIED EMPLOYEE,505,7,SA,79,19,15,34,1,2,4,1,7,0,4400,411630,352100,676595,70458,1553283,0,0,0,0,0,21250,411630,50300,169148.75,70458,1,0
1892,1,24,MALE,3917051.18,SALARIED EMPLOYEE,229,13,SA,126,2,6,8,0,1,1,0,4,1,9000,0,20770,850237,0,885607,0,0,0,0,0,14600,0,5192.5,850237,0,1,1
5852,1,33,FEMALE,2455978.6,SELF EMPLOYEE,404,7,CA,176,23,30,53,9,3,9,2,7,0,14500,44340,550630,226679,153175,975824,0,0,0,0,0,333.33,4926.67,78661.43,25186.56,76587.5,1,0
19566,1,35,FEMALE,9586.6,SALARIED EMPLOYEE,210,1,CA,90,55,22,77,3,2,7,1,9,0,2400,497430,3593720,235112,191594,4554356,0,0,0,0,0,18250,165810,399302.22,33587.43,191594,1,0
16669,1,46,FEMALE,44640.25,PROFESSOR,119,17,CA,123,19,4,23,0,1,1,0,2,0,14600,0,90670,34052,0,127022,0,0,0,0,0,2300,0,45335,34052,0,1,1
1969,1,46,MALE,50600.63,SALARIED EMPLOYEE,252,14,SA,113,20,14,34,3,2,4,1,4,0,16300,537760,678000,50056,48131,1344747,0,0,0,0,0,15400,179253.33,169500,12514,48131,1,1
11087,1,53,MALE,328169.11,DEPENDANTS,582,7,CA,149,30,28,58,3,3,8,2,12,0,10300,455780,4334540,601118,17119,5409357,0,0,0,0,0,266.67,151926.67,361211.67,75139.75,8559.5,1,0
3119,1,54,MALE,243338.32,SALARIED EMPLOYEE,504,12,SA,187,0,4,4,0,0,0,0,4,1,7600,0,24020,0,0,24020,0,0,0,0,0,0,0,6005,0,0,1,1
11270,1,50,MALE,104456.58,DEPENDANTS,283,30,CA,94,59,2,60,0,1,0,1,0,0,13500,0,0,0,138995,138995,1,0,0,0,0,0,0,0,0,138995,0,1
121,1,50,FEMALE,483772.75,DEPENDANTS,277,1,SA,88,10,6,16,2,1,1,0,2,1,800,812270,61370,463166,0,1350906,0,0,0,0,0,14100,406135,30685,463166,0,1,0
4412,1,35,MALE,115049.92,SELF EMPLOYEE,702,7,SA,103,11,6,17,3,1,1,0,1,1,47100,602260,0,768911,0,1375271,0,0,0,0,0,4100,200753.33,0,768911,0,1,1
19990,1,46,MALE,139412.32,SALARIED EMPLOYEE,140,2,SA,184,5,5,10,0,1,0,0,4,0,2600,0,94800,0,0,111600,0,0,0,0,0,16800,0,23700,0,0,0,0
8150,1,41,MALE,497126.28,SALARIED EMPLOYEE,261,12,CA,149,6,4,10,2,0,0,0,2,0,16800,641850,57840,0,0,699690,0,0,0,0,0,0,320925,28920,0,0,1,0
17909,1,53,MALE,47333.77,SALARIED EMPLOYEE,286,11,SA,90,2,4,4,1,2,0,0,1,1,9400,755780,0,0,0,755780,0,0,0,0,0,0,755780,0,0,0,1,1
16863,1,44,OTHER,18584.72,SELF EMPLOYEE,762,13,CA,196,54,22,76,6,2,7,1,6,0,5500,268890,320470,221327,109509,943496,0,0,0,0,0,11650,44815,53411.67,31618.14,109509,1,0
19102,1,33,FEMALE,30595.83,SALARIED EMPLOYEE,166,12,SA,162,19,15,34,7,2,4,1,1,1,25400,691270,11430,65503,143536,946539,1,0,0,1,0,17400,98752.86,11430,16375.75,143536,1,0
6375,1,55,FEMALE,1024461.9,PROFESSOR,223,27,SA,173,0,1,1,1,0,0,0,0,1,47700,309450,0,0,0,309450,0,0,0,0,0,0,309450,0,0,0,1,1
15015,1,44,FEMALE,31839.27,SELF EMPLOYEE,813,23,CA,81,37,3,40,2,1,0,0,0,0,0,393550,0,0,0,400350,0,0,0,0,0,6800,196775,0,0,0,1,0
18228,1,54,MALE,156927.25,DEPENDANTS,556,10,SA,109,19,15,34,2,2,4,1,6,0,18200,346790,268740,334831,91115,1087476,0,0,0,0,0,23000,173395,44790,83707.75,91115,1,1
135,1,39,MALE,41132.13,DEPENDANTS,894,5,CA,47,16,21,37,10,2,6,1,2,0,4500,656380,60910,827841.8,154075,1715706.8,0,0,0,0,0,8250,65638,30455,137973.63,154075,1,1
5437,1,24,MALE,3917051.18,SALARIED EMPLOYEE,229,13,SA,126,2,6,8,0,1,1,0,4,1,0,0,20770,850237,0,885607,0,0,0,0,0,14600,0,5192.5,850237,0,1,1
10937,1,36,MALE,47528.88,SELF EMPLOYEE,333,1,SA,98,13,7,20,0,1,1,0,5,0,0,0,374630,483821,0,876751,0,0,0,0,0,18300,0,74926,483821,0,1,0
17002,1,53,MALE,1456311.55,PROFESSOR,294,10,SA,109,20,16,36,7,2,0,1,6,0,3400,821420,16130,0,125875,993225,0,0,0,0,0,14900,117345.71,2688.33,0,125875,1,1
6168,1,46,MALE,820931.13,SALARIED EMPLOYEE,220,14,SA,125,8,5,13,1,1,1,0,2,0,0,920530,92090,961720,0,1979540,0,0,0,0,0,5200,920530,46045,961720,0,1,1
12386,1,35,MALE,3198046.67,SALARIED EMPLOYEE,658,13,SA,84,9,6,15,1,1,0,0,4,0,18600,366560,19780,0,0,389040,0,0,0,0,0,2700,366560,4945,0,0,1,0
15330,1,35,MALE,17341.08,DEPENDANTS,726,14,SA,97,14,14,28,5,2,4,1,2,1,9000,848240,82070,898236,6654,1882600,0,0,0,0,0,23700,169648,41035,224559,6654,1,0
